,Feature,Importance
1145,PEOE_VSA.8,5
1146,PEOE_VSA.9,0
1147,PEOE_VSA.10,0
1148,PEOE_VSA.11,0
1149,PEOE_VSA.12,0
1150,SMR_VSA,0
1151,SMR_VSA.1,0
1152,SMR_VSA.2,8
1153,SMR_VSA.3,3
1154,SMR_VSA.4,1
1155,SMR_VSA.5,5
1156,SMR_VSA.6,0
1157,SMR_VSA.7,0
1158,SMR_VSA.8,3
1159,SlogP_VSA,1
1160,SlogP_VSA.1,5
1161,SlogP_VSA.2,1
1162,SlogP_VSA.3,0
1163,SlogP_VSA.4,4
1164,SlogP_VSA.5,2
1165,SlogP_VSA.6,0
1166,SlogP_VSA.7,0
1167,SlogP_VSA.8,0
1168,SlogP_VSA.9,0
1169,SlogP_VSA.10,0
1170,EState_VSA,0
1171,EState_VSA.1,2
1172,EState_VSA.2,6
1173,EState_VSA.3,1
1174,EState_VSA.4,0
1175,EState_VSA.5,9
1176,EState_VSA.6,7
1177,EState_VSA.7,4
1178,EState_VSA.8,6
1179,EState_VSA.9,6
1180,VSA_EState,1
1181,VSA_EState.1,7
1182,VSA_EState.2,9
1183,VSA_EState.3,8
1184,VSA_EState.4,8
1185,VSA_EState.5,10
1186,VSA_EState.6,5
1187,VSA_EState.7,0
1188,VSA_EState.8,4
1189,MolecularDistanceEdge.7,13
1190,MolecularDistanceEdge.10,7
1191,MolecularId,0
1192,MolecularId.1,0
1193,MolecularId.2,3
1194,MolecularId.3,19
1195,MolecularId.4,0
1196,MolecularId.5,2
1197,MolecularId.6,4
1198,MolecularId.7,25
1199,MolecularId.8,3
1200,MolecularId.9,3
1201,MolecularId.10,0
1202,MolecularId.11,0
1203,PathCount,0
1204,PathCount.1,1
1205,PathCount.2,0
1206,PathCount.3,0
1207,PathCount.4,0
1208,PathCount.5,2
1209,PathCount.6,1
1210,PathCount.7,1
1211,PathCount.8,0
1212,PathCount.9,0
1213,PathCount.10,0
1214,PathCount.11,0
1215,PathCount.12,0
1216,PathCount.13,1
1217,PathCount.14,2
1218,PathCount.15,0
1219,PathCount.16,1
1220,PathCount.17,0
1221,PathCount.18,5
1222,PathCount.19,4
1223,PathCount.20,2
1224,APol,0
1225,BPol,0
1226,RingCount,0
1227,RingCount.1,0
1228,RingCount.2,0
1229,RingCount.3,0
1230,RingCount.4,0
1231,RingCount.5,0
1232,RingCount.6,0
1233,RingCount.7,0
1234,RingCount.8,0
1235,RingCount.9,0
1236,RingCount.10,0
1237,RingCount.11,0
1238,RingCount.12,1
1239,RingCount.13,0
1240,RingCount.14,0
1241,RingCount.15,0
1242,RingCount.16,3
1243,RingCount.17,0
1244,RingCount.18,0
1245,RingCount.19,0
1246,RingCount.20,0
1247,RingCount.21,0
1248,RingCount.22,0
1249,RingCount.23,0
1250,RingCount.24,0
1251,RingCount.25,0
1252,RingCount.26,0
1253,RingCount.27,0
1254,RingCount.28,0
1255,RingCount.29,0
1256,RingCount.30,0
1257,RingCount.31,0
1258,RingCount.32,0
1259,RingCount.33,0
1260,RingCount.34,0
1261,RingCount.35,0
1262,RingCount.36,0
1263,RingCount.37,0
1264,RingCount.38,0
1265,RingCount.39,0
1266,RingCount.40,0
1267,RingCount.41,0
1268,RingCount.42,0
1269,RingCount.43,0
1270,RingCount.44,0
1271,RingCount.45,0
1272,RingCount.46,0
1273,RingCount.47,0
1274,RingCount.48,1
1275,RingCount.49,0
1276,RingCount.50,0
1277,RingCount.51,0
1278,RingCount.52,0
1279,RingCount.53,0
1280,RingCount.54,0
1281,RingCount.55,0
1282,RingCount.56,0
1283,RingCount.57,0
1284,RingCount.58,0
1285,RingCount.59,0
1286,RingCount.60,0
1287,RingCount.61,0
1288,RingCount.62,0
1289,RingCount.63,0
1290,RingCount.64,2
1291,RingCount.65,0
1292,RingCount.66,0
1293,RingCount.67,0
1294,RingCount.68,0
1295,RingCount.69,0
1296,RingCount.70,0
1297,RingCount.71,0
1298,RingCount.72,0
1299,RingCount.73,0
1300,RingCount.74,0
1301,RingCount.75,0
1302,RingCount.76,0
1303,RingCount.77,0
1304,RingCount.78,0
1305,RingCount.79,0
1306,RingCount.80,0
1307,RingCount.81,0
1308,RingCount.82,0
1309,RingCount.83,0
1310,RingCount.84,0
1311,RingCount.85,0
1312,RingCount.86,0
1313,RingCount.87,0
1314,RingCount.88,0
1315,RingCount.89,0
1316,RingCount.90,0
1317,RingCount.91,0
1318,RingCount.92,0
1319,RingCount.93,0
1320,RingCount.94,0
1321,RingCount.95,0
1322,RingCount.96,0
1323,RingCount.97,0
1324,RingCount.98,0
1325,RingCount.99,0
1326,RingCount.100,0
1327,RingCount.101,0
1328,RingCount.102,0
1329,RingCount.103,0
1330,RingCount.104,0
1331,RingCount.105,0
1332,RingCount.106,0
1333,RingCount.107,0
1334,RingCount.108,0
1335,RingCount.109,0
1336,RingCount.110,0
1337,RingCount.111,0
1338,RingCount.112,0
1339,RingCount.113,0
1340,RingCount.114,0
1341,RingCount.115,0
1342,RingCount.116,0
1343,RingCount.117,0
1344,RingCount.118,0
1345,RingCount.119,0
1346,RingCount.120,0
1347,RingCount.121,0
1348,RingCount.122,0
1349,RingCount.123,0
1350,RingCount.124,0
1351,RingCount.125,0
1352,RingCount.126,0
1353,RingCount.127,0
1354,RingCount.128,0
1355,RingCount.129,0
1356,RingCount.130,0
1357,RingCount.131,0
1358,RingCount.132,0
1359,RingCount.133,0
1360,RingCount.134,0
1361,RingCount.135,0
1362,RingCount.136,0
1363,RingCount.137,0
1364,RotatableBondsCount,14
1365,RotatableBondsRatio,24
1366,SLogP,196
1367,SMR,0
1368,TopoPSA,4
1369,TopoPSA.1,1
1370,TopologicalCharge,0
1371,TopologicalCharge.1,0
1372,TopologicalCharge.2,1
1373,TopologicalCharge.3,4
1374,TopologicalCharge.4,1
1375,TopologicalCharge.5,5
1376,TopologicalCharge.6,1
1377,TopologicalCharge.7,2
1378,TopologicalCharge.8,1
1379,TopologicalCharge.9,3
1380,TopologicalCharge.10,2
1381,TopologicalCharge.11,5
1382,TopologicalCharge.12,20
1383,TopologicalCharge.13,4
1384,TopologicalCharge.14,10
1385,TopologicalCharge.15,2
1386,TopologicalCharge.16,5
1387,TopologicalCharge.17,2
1388,TopologicalCharge.18,3
1389,TopologicalCharge.19,15
1390,TopologicalCharge.20,1
1391,Diameter,4
1392,Radius,0
1393,TopologicalShapeIndex,11
1394,PetitjeanIndex,0
1395,VdwVolumeABC,0
1396,VertexAdjacencyInformation,0
1397,WalkCount,0
1398,WalkCount.1,0
1399,WalkCount.2,0
1400,WalkCount.3,0
1401,WalkCount.4,0
1402,WalkCount.5,0
1403,WalkCount.6,0
1404,WalkCount.7,0
1405,WalkCount.8,0
1406,WalkCount.9,0
1407,WalkCount.10,0
1408,WalkCount.11,0
1409,WalkCount.12,0
1410,WalkCount.13,0
1411,WalkCount.14,0
1412,WalkCount.15,0
1413,WalkCount.16,2
1414,WalkCount.17,0
1415,WalkCount.18,0
1416,WalkCount.19,0
1417,WalkCount.20,1
1418,Weight,0
1419,Weight.1,0
1420,WienerIndex,0
1421,WienerIndex.1,0
1422,ZagrebIndex,0
1423,ZagrebIndex.1,0
1424,ZagrebIndex.2,2
1425,ZagrebIndex.3,0
