,Feature,Importance
322,ATS.72,0
323,ATS.73,0
324,ATS.74,0
325,ATS.75,0
326,ATS.76,0
327,ATS.77,0
328,ATS.78,0
329,ATS.79,0
330,ATS.80,0
331,ATS.81,0
332,ATS.82,0
333,ATS.83,0
334,ATS.84,0
335,ATS.85,0
336,ATS.86,0
337,ATS.87,0
338,ATS.88,1
339,ATS.89,1
340,ATS.90,0
341,ATS.91,0
342,ATS.92,0
343,ATS.93,2
344,ATS.94,0
345,ATS.95,1
346,ATS.96,0
347,ATS.97,0
348,ATS.98,1
349,AATS,0
350,AATS.1,0
351,AATS.2,1
352,AATS.3,0
353,AATS.4,3
354,AATS.5,0
355,AATS.6,3
356,AATS.7,5
357,AATS.8,1
358,AATS.9,0
359,AATS.10,1
360,AATS.11,1
361,AATS.12,0
362,AATS.13,0
363,AATS.14,3
364,AATS.15,2
365,AATS.16,2
366,AATS.17,3
367,AATS.18,1
368,AATS.19,0
369,AATS.20,0
370,AATS.21,0
371,AATS.22,0
372,AATS.23,0
373,AATS.24,0
374,AATS.25,2
375,AATS.26,2
376,AATS.27,0
377,AATS.28,1
378,AATS.29,0
379,AATS.30,0
380,AATS.31,0
381,AATS.32,1
382,AATS.33,0
383,AATS.34,1
384,AATS.35,4
385,AATS.36,0
386,AATS.37,0
387,AATS.38,0
388,AATS.39,0
389,AATS.40,1
390,AATS.41,0
391,AATS.42,0
392,AATS.43,1
393,AATS.44,1
394,AATS.45,0
395,AATS.46,0
396,AATS.47,0
397,AATS.48,0
398,AATS.49,0
399,AATS.50,0
400,AATS.51,1
401,AATS.52,0
402,AATS.53,3
403,AATS.54,6
404,AATS.55,0
405,AATS.56,0
406,AATS.57,1
407,AATS.58,0
408,AATS.59,0
409,AATS.60,2
410,AATS.61,0
411,AATS.62,0
412,AATS.63,3
413,AATS.64,3
414,AATS.65,2
415,AATS.66,0
416,AATS.67,1
417,AATS.68,0
418,AATS.69,6
419,AATS.70,1
420,AATS.71,2
421,AATS.72,0
422,AATS.73,1
423,AATS.74,0
424,AATS.75,0
425,AATS.76,0
426,AATS.77,0
427,AATS.78,2
428,AATS.79,0
429,AATS.80,0
430,AATS.81,0
431,AATS.82,0
432,AATS.83,0
433,AATS.84,0
434,AATS.85,0
435,AATS.86,0
436,AATS.87,0
437,AATS.88,1
438,AATS.89,3
439,AATS.90,0
440,AATS.91,1
441,AATS.92,1
442,AATS.93,6
443,AATS.94,0
444,AATS.95,0
445,AATS.96,0
446,AATS.97,1
447,AATS.98,1
448,ATSC,0
449,ATSC.1,1
450,ATSC.2,8
451,ATSC.3,1
452,ATSC.4,4
453,ATSC.5,4
454,ATSC.6,1
455,ATSC.7,1
456,ATSC.8,4
457,ATSC.9,0
458,ATSC.10,0
459,ATSC.11,0
460,ATSC.12,1
461,ATSC.13,1
462,ATSC.14,4
463,ATSC.15,0
464,ATSC.16,3
465,ATSC.17,1
466,ATSC.18,0
467,ATSC.19,0
468,ATSC.20,1
469,ATSC.21,1
470,ATSC.22,2
471,ATSC.23,1
472,ATSC.24,1
473,ATSC.25,1
474,ATSC.26,6
475,ATSC.27,0
476,ATSC.28,1
477,ATSC.29,1
478,ATSC.30,0
479,ATSC.31,2
480,ATSC.32,1
481,ATSC.33,7
482,ATSC.34,1
483,ATSC.35,2
484,ATSC.36,0
485,ATSC.37,5
486,ATSC.38,0
487,ATSC.39,0
488,ATSC.40,0
489,ATSC.41,0
490,ATSC.42,2
491,ATSC.43,4
492,ATSC.44,0
493,ATSC.45,0
494,ATSC.46,3
495,ATSC.47,0
496,ATSC.48,0
497,ATSC.49,0
498,ATSC.50,1
499,ATSC.51,0
500,ATSC.52,2
501,ATSC.53,0
502,ATSC.54,0
503,ATSC.55,2
504,ATSC.56,0
505,ATSC.57,2
506,ATSC.58,2
507,ATSC.59,2
508,ATSC.60,9
509,ATSC.61,0
510,ATSC.62,0
511,ATSC.63,0
512,ATSC.64,0
513,ATSC.65,0
514,ATSC.66,2
515,ATSC.67,0
516,ATSC.68,0
517,ATSC.69,0
518,ATSC.70,1
519,ATSC.71,1
520,ATSC.72,0
521,ATSC.73,0
522,ATSC.74,0
523,ATSC.75,0
524,ATSC.76,0
525,ATSC.77,3
526,ATSC.78,1
527,ATSC.79,2
528,ATSC.80,2
529,ATSC.81,0
530,ATSC.82,1
531,ATSC.83,1
532,ATSC.84,1
533,ATSC.85,0
534,ATSC.86,0
535,ATSC.87,4
536,ATSC.88,0
537,ATSC.89,0
538,ATSC.90,0
539,ATSC.91,0
540,ATSC.92,0
541,ATSC.93,1
542,ATSC.94,0
543,ATSC.95,2
544,ATSC.96,0
545,ATSC.97,2
546,ATSC.98,0
547,ATSC.99,0
548,ATSC.100,0
549,ATSC.101,1
550,ATSC.102,1
551,ATSC.103,3
552,ATSC.104,1
553,ATSC.105,3
554,ATSC.106,0
555,ATSC.107,3
556,AATSC,2
557,AATSC.1,0
558,AATSC.2,4
559,AATSC.3,0
560,AATSC.4,1
561,AATSC.5,0
562,AATSC.6,10
563,AATSC.7,3
564,AATSC.8,0
565,AATSC.9,1
566,AATSC.10,0
567,AATSC.11,1
568,AATSC.12,1
569,AATSC.13,1
570,AATSC.14,0
571,AATSC.15,0
572,AATSC.16,0
573,AATSC.17,2
574,AATSC.18,2
575,AATSC.19,0
576,AATSC.20,1
577,AATSC.21,0
578,AATSC.22,1
579,AATSC.23,0
580,AATSC.24,5
581,AATSC.25,0
582,AATSC.26,0
583,AATSC.27,2
584,AATSC.28,0
585,AATSC.29,2
586,AATSC.30,1
587,AATSC.31,0
588,AATSC.32,2
589,AATSC.33,0
590,AATSC.34,0
591,AATSC.35,1
592,AATSC.36,2
593,AATSC.37,2
594,AATSC.38,0
595,AATSC.39,0
596,AATSC.40,0
597,AATSC.41,0
598,AATSC.42,0
599,AATSC.43,0
600,AATSC.44,0
601,AATSC.45,1
602,AATSC.46,0
603,AATSC.47,3
604,AATSC.48,0
605,AATSC.49,1
606,AATSC.50,4
607,AATSC.51,1
608,AATSC.52,0
609,AATSC.53,1
610,AATSC.54,1
611,AATSC.55,0
612,AATSC.56,0
613,AATSC.57,1
614,AATSC.58,2
615,AATSC.59,0
616,AATSC.60,1
617,AATSC.61,1
618,AATSC.62,0
619,AATSC.63,0
620,AATSC.64,0
621,AATSC.65,0
622,AATSC.66,1
623,AATSC.67,1
624,AATSC.68,1
625,AATSC.69,0
626,AATSC.70,0
627,AATSC.71,1
628,AATSC.72,0
629,AATSC.73,3
630,AATSC.74,0
631,AATSC.75,1
632,AATSC.76,2
633,AATSC.77,0
634,AATSC.78,5
635,AATSC.79,1
636,AATSC.80,1
637,AATSC.81,0
638,AATSC.82,0
639,AATSC.83,0
640,AATSC.84,0
641,AATSC.85,2
642,AATSC.86,0
643,AATSC.87,0
644,AATSC.88,0
645,AATSC.89,2
646,AATSC.90,3
647,AATSC.91,1
648,AATSC.92,0
649,AATSC.93,1
650,AATSC.94,0
651,AATSC.95,1
652,AATSC.96,1
653,AATSC.97,1
654,AATSC.98,2
655,AATSC.99,0
656,AATSC.100,0
657,AATSC.101,6
658,AATSC.102,1
659,AATSC.103,1
660,AATSC.104,1
661,AATSC.105,0
662,AATSC.106,1
663,AATSC.107,0
664,MATS,0
665,MATS.1,0
666,MATS.2,2
667,MATS.3,0
668,MATS.4,1
669,MATS.5,3
670,MATS.6,5
671,MATS.7,0
672,MATS.8,2
673,MATS.9,0
674,MATS.10,0
675,MATS.11,0
676,MATS.12,1
677,MATS.13,3
678,MATS.14,0
679,MATS.15,2
680,MATS.16,1
681,MATS.17,3
682,MATS.18,0
683,MATS.19,0
684,MATS.20,0
685,MATS.21,0
686,MATS.22,1
687,MATS.23,1
688,MATS.24,1
689,MATS.25,0
690,MATS.26,0
691,MATS.27,0
692,MATS.28,2
693,MATS.29,0
694,MATS.30,1
695,MATS.31,5
696,MATS.32,0
697,MATS.33,0
698,MATS.34,0
699,MATS.35,0
700,MATS.36,0
701,MATS.37,1
702,MATS.38,0
703,MATS.39,8
704,MATS.40,0
705,MATS.41,0
706,MATS.42,0
707,MATS.43,0
708,MATS.44,0
709,MATS.45,1
710,MATS.46,1
711,MATS.47,0
712,MATS.48,0
713,MATS.49,0
714,MATS.50,0
715,MATS.51,0
716,MATS.52,0
717,MATS.53,0
718,MATS.54,0
719,MATS.55,0
720,MATS.56,1
721,MATS.57,0
722,MATS.58,12
723,MATS.59,0
724,MATS.60,0
725,MATS.61,2
726,MATS.62,0
727,MATS.63,4
728,MATS.64,1
729,MATS.65,0
730,MATS.66,3
731,MATS.67,2
732,MATS.68,1
733,MATS.69,3
734,MATS.70,0
735,MATS.71,1
736,MATS.72,0
737,MATS.73,0
738,MATS.74,1
739,MATS.75,1
740,MATS.76,0
741,MATS.77,0
742,MATS.78,1
743,MATS.79,1
744,MATS.80,0
745,MATS.81,1
746,MATS.82,1
747,MATS.83,0
748,MATS.84,2
749,MATS.85,0
750,MATS.86,0
751,MATS.87,1
752,MATS.88,0
753,MATS.89,2
754,MATS.90,1
755,MATS.91,0
756,MATS.92,0
757,MATS.93,1
758,MATS.94,1
759,MATS.95,0
760,GATS,1
761,GATS.1,3
762,GATS.2,1
763,GATS.3,4
764,GATS.4,4
765,GATS.5,5
766,GATS.6,3
767,GATS.7,5
768,GATS.8,0
769,GATS.9,2
770,GATS.10,2
771,GATS.11,0
772,GATS.12,0
773,GATS.13,0
774,GATS.14,0
775,GATS.15,6
776,GATS.16,0
777,GATS.17,4
778,GATS.18,6
779,GATS.19,10
780,GATS.20,10
781,GATS.21,3
782,GATS.22,1
783,GATS.23,0
784,GATS.24,0
785,GATS.25,4
786,GATS.26,3
787,GATS.27,0
788,GATS.28,7
789,GATS.29,8
790,GATS.30,0
791,GATS.31,3
792,GATS.32,0
793,GATS.33,0
794,GATS.34,3
795,GATS.35,1
796,GATS.36,2
797,GATS.37,4
798,GATS.38,1
799,GATS.39,7
800,GATS.40,0
801,GATS.41,0
802,GATS.42,1
803,GATS.43,0
804,GATS.44,0
805,GATS.45,2
806,GATS.46,0
807,GATS.47,0
808,GATS.48,2
809,GATS.49,1
810,GATS.50,1
811,GATS.51,2
812,GATS.52,1
813,GATS.53,0
814,GATS.54,2
815,GATS.55,1
816,GATS.56,2
817,GATS.57,0
818,GATS.58,3
819,GATS.59,0
820,GATS.60,3
821,GATS.61,3
822,GATS.62,6
823,GATS.63,0
824,GATS.64,2
825,GATS.65,1
826,GATS.66,2
827,GATS.67,0
828,GATS.68,0
829,GATS.69,0
830,GATS.70,2
831,GATS.71,0
832,GATS.72,2
833,GATS.73,0
834,GATS.74,2
835,GATS.75,0
836,GATS.76,1
837,GATS.77,0
838,GATS.78,9
839,GATS.79,0
840,GATS.80,1
841,GATS.81,3
842,GATS.82,2
843,GATS.83,1
844,GATS.84,1
845,GATS.85,1
846,GATS.86,3
847,GATS.87,2
848,GATS.88,2
849,GATS.89,11
850,GATS.90,1
851,GATS.91,2
852,GATS.92,1
853,GATS.93,2
854,GATS.94,3
855,GATS.95,2
856,BCUT,4
857,BCUT.1,10
858,BCUT.2,0
859,BCUT.3,1
860,BCUT.4,2
861,BCUT.5,4
862,BCUT.6,0
863,BCUT.7,10
864,BCUT.8,1
865,BCUT.9,3
866,BCUT.10,0
867,BCUT.11,0
868,BCUT.12,0
869,BCUT.13,2
870,BCUT.14,1
871,BCUT.15,2
872,BCUT.16,0
873,BCUT.17,1
874,BCUT.18,0
875,BCUT.19,3
876,BCUT.20,0
877,BCUT.21,1
878,BCUT.22,3
879,BCUT.23,2
880,BalabanJ_y,0
881,BaryszMatrix,0
882,BaryszMatrix.1,0
883,BaryszMatrix.2,0
884,BaryszMatrix.3,0
885,BaryszMatrix.4,0
886,BaryszMatrix.5,0
887,BaryszMatrix.6,0
888,BaryszMatrix.7,0
889,BaryszMatrix.8,0
890,BaryszMatrix.9,0
891,BaryszMatrix.10,0
892,BaryszMatrix.11,0
893,BaryszMatrix.12,0
894,BaryszMatrix.13,0
895,BaryszMatrix.14,0
896,BaryszMatrix.15,0
897,BaryszMatrix.16,0
898,BaryszMatrix.17,0
899,BaryszMatrix.18,0
900,BaryszMatrix.19,0
901,BaryszMatrix.20,0
902,BaryszMatrix.21,0
903,BaryszMatrix.22,0
904,BaryszMatrix.23,0
905,BaryszMatrix.24,0
906,BaryszMatrix.25,0
907,BaryszMatrix.26,0
908,BaryszMatrix.27,0
909,BaryszMatrix.28,0
910,BaryszMatrix.29,0
911,BaryszMatrix.30,0
912,BaryszMatrix.31,0
913,BaryszMatrix.32,0
914,BaryszMatrix.33,0
915,BaryszMatrix.34,0
916,BaryszMatrix.35,0
917,BaryszMatrix.36,0
918,BaryszMatrix.37,0
919,BaryszMatrix.38,0
920,BaryszMatrix.39,0
921,BaryszMatrix.40,0
922,BaryszMatrix.41,0
923,BaryszMatrix.42,0
924,BaryszMatrix.43,0
925,BaryszMatrix.44,0
926,BaryszMatrix.45,0
927,BaryszMatrix.46,0
928,BaryszMatrix.47,0
929,BaryszMatrix.48,0
930,BaryszMatrix.49,0
931,BaryszMatrix.50,0
932,BaryszMatrix.51,0
933,BaryszMatrix.52,0
934,BaryszMatrix.53,0
935,BaryszMatrix.54,0
936,BaryszMatrix.55,0
937,BaryszMatrix.56,0
938,BaryszMatrix.57,0
939,BaryszMatrix.58,0
940,BaryszMatrix.59,0
941,BaryszMatrix.60,0
942,BaryszMatrix.61,0
943,BaryszMatrix.62,0
944,BaryszMatrix.63,0
945,BaryszMatrix.64,0
946,BaryszMatrix.65,0
947,BaryszMatrix.66,0
948,BaryszMatrix.67,0
949,BaryszMatrix.68,0
950,BaryszMatrix.69,0
951,BaryszMatrix.70,0
952,BaryszMatrix.71,0
953,BaryszMatrix.72,0
954,BaryszMatrix.73,0
955,BaryszMatrix.74,0
956,BaryszMatrix.75,0
957,BaryszMatrix.76,0
958,BaryszMatrix.77,0
959,BaryszMatrix.78,0
960,BaryszMatrix.79,0
961,BaryszMatrix.80,0
962,BaryszMatrix.81,0
963,BaryszMatrix.82,0
964,BaryszMatrix.83,0
965,BaryszMatrix.84,0
966,BaryszMatrix.85,0
967,BaryszMatrix.86,0
968,BaryszMatrix.87,0
969,BaryszMatrix.88,0
970,BaryszMatrix.89,0
971,BaryszMatrix.90,0
972,BaryszMatrix.91,0
973,BaryszMatrix.92,0
974,BaryszMatrix.93,0
975,BaryszMatrix.94,0
976,BaryszMatrix.95,0
977,BaryszMatrix.96,0
978,BaryszMatrix.97,0
979,BaryszMatrix.98,0
980,BaryszMatrix.99,0
981,BaryszMatrix.100,0
982,BaryszMatrix.101,0
983,BaryszMatrix.102,0
984,BaryszMatrix.103,0
985,BertzCT_y,0
986,BondCount,0
987,BondCount.1,0
988,BondCount.2,0
989,BondCount.3,0
990,BondCount.4,0
991,BondCount.5,0
992,BondCount.6,0
993,BondCount.7,0
994,BondCount.8,0
995,RNCG_x,1
996,RPCG_x,1
997,CarbonTypes,0
998,CarbonTypes.1,0
999,CarbonTypes.2,1
1000,CarbonTypes.3,0
1001,CarbonTypes.4,0
1002,CarbonTypes.5,0
1003,CarbonTypes.6,0
1004,CarbonTypes.7,0
1005,CarbonTypes.8,0
1006,HybridizationRatio,0
1007,FractionCSP3_y,0
1008,Chi,0
1009,Chi.1,0
1010,Chi.2,0
1011,Chi.3,0
1012,Chi.4,9
1013,Chi.5,0
1014,Chi.6,0
1015,Chi.7,0
1016,Chi.8,1
1017,Chi.9,10
1018,Chi.10,0
1019,Chi.11,0
1020,Chi.12,0
1021,Chi.13,0
1022,Chi.14,1
1023,Chi.15,0
1024,Chi.16,0
1025,Chi.17,0
1026,Chi.18,0
1027,Chi.19,0
1028,Chi.20,0
1029,Chi.21,0
1030,Chi.22,0
1031,Chi.23,0
1032,Chi.24,0
1033,Chi.25,0
1034,Chi.26,0
1035,Chi.27,0
1036,Chi.28,0
1037,Chi.29,0
1038,Chi.30,0
1039,Chi.31,4
1040,Chi.32,0
1041,Chi.33,1
1042,Chi.34,3
1043,Chi.35,2
1044,Chi.36,2
1045,Chi.37,3
1046,Chi.38,0
1047,Chi.39,0
1048,Chi.40,0
1049,Chi.41,0
1050,Chi.42,0
1051,Chi.43,0
1052,Chi.44,0
1053,Chi.45,0
1054,Chi.46,0
1055,Chi.47,0
1056,Chi.48,0
1057,Chi.49,1
1058,Chi.50,0
1059,Chi.51,0
1060,Chi.52,2
1061,Chi.53,3
1062,Chi.54,0
1063,Chi.55,1
1064,ConstitutionalSum,0
1065,ConstitutionalSum.1,0
1066,ConstitutionalSum.2,0
1067,ConstitutionalSum.3,0
1068,ConstitutionalSum.4,0
1069,ConstitutionalSum.5,0
1070,ConstitutionalSum.6,0
1071,ConstitutionalSum.7,0
1072,ConstitutionalMean,0
1073,ConstitutionalMean.1,0
1074,ConstitutionalMean.2,0
1075,ConstitutionalMean.3,6
1076,ConstitutionalMean.4,1
1077,ConstitutionalMean.5,4
1078,ConstitutionalMean.6,0
1079,ConstitutionalMean.7,0
1080,DistanceMatrix,0
1081,DistanceMatrix.1,0
1082,DistanceMatrix.2,0
1083,DistanceMatrix.3,0
1084,DistanceMatrix.4,0
1085,DistanceMatrix.5,0
1086,DistanceMatrix.6,0
1087,DistanceMatrix.7,0
1088,DistanceMatrix.8,0
1089,DistanceMatrix.9,0
1090,DistanceMatrix.10,1
1091,DistanceMatrix.11,0
1092,AtomTypeEState,0
1093,AtomTypeEState.1,0
1094,AtomTypeEState.2,0
1095,AtomTypeEState.3,0
1096,AtomTypeEState.4,0
1097,AtomTypeEState.5,0
1098,AtomTypeEState.6,0
1099,AtomTypeEState.7,0
1100,AtomTypeEState.8,0
1101,AtomTypeEState.9,0
1102,AtomTypeEState.10,0
1103,AtomTypeEState.11,0
1104,AtomTypeEState.12,1
1105,AtomTypeEState.13,0
1106,AtomTypeEState.14,0
1107,AtomTypeEState.15,0
1108,AtomTypeEState.16,0
1109,AtomTypeEState.17,0
1110,AtomTypeEState.18,0
1111,AtomTypeEState.19,0
1112,AtomTypeEState.20,0
1113,AtomTypeEState.21,0
1114,AtomTypeEState.22,0
1115,AtomTypeEState.23,0
1116,AtomTypeEState.24,0
1117,AtomTypeEState.25,0
1118,AtomTypeEState.26,0
1119,AtomTypeEState.27,0
1120,AtomTypeEState.28,0
1121,AtomTypeEState.29,0
1122,AtomTypeEState.30,0
1123,AtomTypeEState.31,0
1124,AtomTypeEState.32,0
1125,AtomTypeEState.33,0
1126,AtomTypeEState.34,0
1127,AtomTypeEState.35,0
1128,AtomTypeEState.36,0
1129,AtomTypeEState.37,0
1130,AtomTypeEState.38,0
1131,AtomTypeEState.39,0
1132,AtomTypeEState.40,0
1133,AtomTypeEState.41,0
1134,AtomTypeEState.42,0
1135,AtomTypeEState.43,0
1136,AtomTypeEState.44,0
1137,AtomTypeEState.45,0
1138,AtomTypeEState.46,0
1139,AtomTypeEState.47,0
1140,AtomTypeEState.48,0
1141,AtomTypeEState.49,0
1142,AtomTypeEState.50,0
1143,AtomTypeEState.51,0
1144,AtomTypeEState.52,0
1145,AtomTypeEState.53,0
1146,AtomTypeEState.54,0
1147,AtomTypeEState.55,0
1148,AtomTypeEState.56,0
1149,AtomTypeEState.57,0
1150,AtomTypeEState.58,0
1151,AtomTypeEState.59,0
1152,AtomTypeEState.60,0
1153,AtomTypeEState.61,0
1154,AtomTypeEState.62,0
1155,AtomTypeEState.63,0
1156,AtomTypeEState.64,0
1157,AtomTypeEState.65,0
1158,AtomTypeEState.66,0
1159,AtomTypeEState.67,0
1160,AtomTypeEState.68,0
1161,AtomTypeEState.69,0
1162,AtomTypeEState.70,0
1163,AtomTypeEState.71,0
1164,AtomTypeEState.72,0
1165,AtomTypeEState.73,0
1166,AtomTypeEState.74,0
1167,AtomTypeEState.75,0
1168,AtomTypeEState.76,0
1169,AtomTypeEState.77,0
